DateTime,PairID,PairName,Open,High,Low,Close,Volume,Spread,Return,SMA20,SMA50,EMA20,EMA50,RSI,MACD,MACDSignal,BBUpper,BBLower
2023-01-01 17:00:00,1,EUR/USD,1.07876,1.08032,1.0787,1.07888,2579,1.2,-0.0014715818116189938,,,1.0801574162899392,1.0802202562872014,37.78316573658506,,,,
2023-01-01 18:00:00,1,EUR/USD,1.07877,1.07893,1.07769,1.07871,3390,2.0,-0.0001575708141776655,,,1.0799953682157037,1.0801090093797237,36.692822967097975,,,,
2023-01-01 19:00:00,1,EUR/USD,1.07828,1.07864,1.07773,1.07863,1814,0.8,-7.416265724813353e-05,1.080104,,1.0798450196117186,1.0800036918391103,36.1639320626955,,,1.081690687114714,1.0785173128852859
2023-01-01 20:00:00,1,EUR/USD,1.07879,1.08002,1.07859,1.07869,2929,2.0,5.5626118316665085e-05,1.0800115,,1.0797196982051214,1.0799130462342152,36.89856459733268,,,1.0816982753258806,1.0783247246741192
2023-01-01 21:00:00,1,EUR/USD,1.07718,1.07785,1.07681,1.07743,4387,1.7,-0.001168083508700235,1.079869,,1.079474514405521,1.0797466699177656,29.278525366486278,,,1.0818894939990014,1.0778485060009986
2023-01-01 22:00:00,1,EUR/USD,1.07965,1.0797,1.07863,1.07895,1816,0.8,0.001410764504422568,1.0797895,,1.0794190061294449,1.0796947324163737,44.238745863434175,,,1.081823210648052,1.0777557893519478
2023-01-01 23:00:00,1,EUR/USD,1.07834,1.07925,1.07786,1.07833,2483,1.1,-0.000574632744798298,1.0796620000000001,,1.0793049665213674,1.0796080138123891,40.47748866704304,,,1.0817257693669597,1.0775982306330405
2023-01-02 00:00:00,1,EUR/USD,1.07769,1.07769,1.07669,1.07719,2014,1.9,-0.0010571902849776382,1.0795065,,1.0790855694679389,1.0794580159820832,34.644830653555275,,,1.0818093614808537,1.0772036385191461
2023-01-02 01:00:00,1,EUR/USD,1.07718,1.07718,1.07654,1.07684,3878,1.5,-0.0003249194663894617,1.0793495,,1.0788545870013926,1.079299234367003,33.069303551230846,-0.0007585502858773463,,1.081914997807444,1.0767840021925559
2023-01-02 02:00:00,1,EUR/USD,1.07536,1.07536,1.07497,1.07511,1606,1.7,-0.0016065525054790308,1.0790615000000001,,1.0784723275495187,1.0790504905425862,26.62423769244728,-0.0009701990491430834,,1.0821245525623961,1.075998447437604
2023-01-02 03:00:00,1,EUR/USD,1.07376,1.07402,1.07304,1.07369,4553,0.8,-0.0013207950814334568,1.0786919999999998,,1.077987451246664,1.0787384914230427,22.71154365279797,-0.0012382406836199955,,1.0824057452793643,1.0749782547206352
2023-01-02 04:00:00,1,EUR/USD,1.07416,1.07439,1.073,1.07401,1643,1.7,0.0002980376086205716,1.0783635,,1.0775866460872672,1.0784684051792712,25.37312817097792,-0.0014086067427274696,,1.0824904323958606,1.0742365676041394
2023-01-02 05:00:00,1,EUR/USD,1.07496,1.07511,1.0741,1.07471,5620,1.8,0.0006517630189664114,1.0780904999999998,,1.0772983629098851,1.0782575049895733,30.97299147570017,-0.0014701914700312457,,1.0824206707818518,1.073760329218148
2023-01-02 06:00:00,1,EUR/USD,1.07535,1.07661,1.07535,1.07559,1910,2.0,0.0008188255436349934,1.0779070000000002,,1.0771280071174425,1.0781103073087912,37.33875529229784,-0.0014314878635595107,,1.0823333578707564,1.073480642129244
2023-01-02 07:00:00,1,EUR/USD,1.07511,1.07519,1.07459,1.07472,3900,1.4,-0.0008088583939978022,1.07769,,1.0768889547958909,1.077926164154828,34.00037057731379,-0.0014542529825509742,,1.082291065094085,1.0730889349059152
2023-01-02 08:00:00,1,EUR/USD,1.07416,1.07589,1.0741,1.07443,1745,1.9,-0.0002698377251748596,1.077439,,1.076645825925347,1.0777390959544808,32.94305684892427,-0.0014786501215608983,,1.08217437707052,1.07270362292948
2023-01-02 09:00:00,1,EUR/USD,1.07481,1.07502,1.07455,1.07495,4396,1.3,0.0004839775508875821,1.0771295,,1.0764787589208877,1.0775919633132804,36.74169396814203,-0.0014394324940438796,-0.001302827984579692,1.081661627425394,1.072597372574606
2023-01-02 10:00:00,1,EUR/USD,1.07407,1.07493,1.07407,1.07447,3250,1.5,-0.00044653239685565893,1.076808,,1.0762815095048228,1.0774294706670764,34.78296975438802,-0.0014305932417835177,-0.0013283810360204572,1.0811321165571721,1.0724838834428279
2023-01-02 11:00:00,1,EUR/USD,1.07523,1.07523,1.07445,1.07489,3058,1.7,0.00039089039247253154,1.0765345,,1.0761452734822312,1.0772989703785567,37.90244370158485,-0.0013738605713027319,-0.0013374769430769123,1.0806101814154212,1.0724588185845787
2023-01-02 12:00:00,1,EUR/USD,1.07575,1.07662,1.07531,1.07605,3856,1.8,0.0010791801951828273,1.0763135,,1.0761359705244773,1.0772355592294993,45.63671525517351,-0.0012212197545864445,-0.0013142255053788187,1.079969335198694,1.0726576648013058
2023-01-02 13:00:00,1,EUR/USD,1.07707,1.07707,1.07613,1.0766,2991,1.6,0.0005111286650250069,1.0761995,,1.076181171793308,1.077203660014871,48.88731140092511,-0.0010438376930044235,-0.0012601479429039397,1.0796653590565704,1.0727336409434296
2023-01-02 14:00:00,1,EUR/USD,1.07787,1.07798,1.07746,1.07763,2025,1.5,0.0009567155861045507,1.0761455,,1.0763219967348596,1.0772248260527617,54.387758135157505,-0.0008108023149215882,-0.0011702788173074696,1.0794845506135744,1.0728064493864256
2023-01-02 15:00:00,1,EUR/USD,1.0768,1.0774,1.0768,1.07737,3564,1.5,-0.00024127019477937495,1.0760825,,1.0764236624360348,1.0772319589482253,52.84190403580758,-0.0006397255678205482,-0.0010641681674100855,1.0792760427036463,1.0728889572963538
2023-01-02 16:00:00,1,EUR/USD,1.07652,1.07745,1.07652,1.07687,2084,1.5,-0.00046409311564266087,1.0759915000000002,,1.0764668846360788,1.0772143493079467,49.9043421853235,-0.0005382867993757312,-0.0009589918938032147,1.0789797789361124,1.073003221063888
2023-01-02 17:00:00,1,EUR/USD,1.07804,1.07888,1.0766,1.0776,4511,2.0,0.0006778905531772406,1.076,,1.0765764374441877,1.0772329362017345,53.93108663890121,-0.0003944440400600602,-0.0008460823230545838,1.0790055149309248,1.0729944850690754
2023-01-02 18:00:00,1,EUR/USD,1.07569,1.07569,1.07506,1.07542,2005,0.8,-0.002023014105419274,1.0758234999999998,,1.0764647910913483,1.0771463372870482,42.85322749670993,-0.00045115476663526444,-0.00076709681177072,1.0785133496240518,1.0731336503759479
2023-01-02 19:00:00,1,EUR/USD,1.07518,1.07571,1.0744,1.07529,2542,1.1,-0.00012088300384960338,1.0756715,,1.0763515206633423,1.077058417075635,42.29529676149604,-0.00050081525307899,-0.000713840500032374,1.078109386584731,1.0732336134152687
2023-01-02 20:00:00,1,EUR/USD,1.07749,1.07749,1.07651,1.07719,8613,1.3,0.0017669651907856743,1.0756715,,1.0764322695143367,1.0770645987727,52.10923754916732,-0.0003824487937049703,-0.0006475621587668933,1.078109386584731,1.0732336134152687
2023-01-02 21:00:00,1,EUR/USD,1.07823,1.0787,1.07761,1.0783,7600,0.9,0.001030458879120566,1.0757445,,1.076611947784184,1.077122190149707,56.738269420833255,-0.00019680613985095796,-0.0005574109549837062,1.07839604652986,1.07309295347014
2023-01-02 22:00:00,1,EUR/USD,1.0744,1.07536,1.0744,1.07481,6742,1.6,-0.003236576091996679,1.0757295,,1.076438764728113,1.0770151934871448,42.74762929130898,-0.00032752136956815114,-0.0005114330379005953,1.0783985708121016,1.0730604291878985
2023-01-02 23:00:00,1,EUR/USD,1.07329,1.07334,1.07302,1.07327,9643,1.8,-0.001432811380616239,1.0757085,,1.0761344834649387,1.0768430994265414,38.26398015105977,-0.0005490501521723257,-0.0005189564607549414,1.0784471294017286,1.0729698705982713
2023-01-03 00:00:00,1,EUR/USD,1.07202,1.07246,1.07202,1.07222,3086,1.9,-0.0009783185964389318,1.075619,,1.075758890042708,1.0766320861864844,35.52782062219745,-0.0008001162906550174,-0.0005751884267349566,1.0786726856419764,1.0725653143580238
2023-01-03 01:00:00,1,EUR/USD,1.07161,1.07282,1.07112,1.0718,8566,1.5,-0.0003917106563949835,1.0754735,1.07753,1.0753793059286578,1.0764129426703177,34.46615255954141,-0.0010212066693446875,-0.0006643920752569029,1.0789364483103292,1.0720105516896707
2023-01-03 02:00:00,1,EUR/USD,1.07144,1.07196,1.07144,1.07164,2686,1.8,-0.00014928158238491918,1.0752760000000001,1.077352,1.0750210063710557,1.0761978015330829,34.04872946633891,-0.0011955514769295128,-0.0007706239555914249,1.0791194900806447,1.0714325099193556
2023-01-03 03:00:00,1,EUR/USD,1.07142,1.07145,1.07092,1.07111,6162,1.9,-0.0004945690717030882,1.0750955,1.0771686,1.0746464723802263,1.0759698040279373,32.638610052198516,-0.0013608010956707162,-0.0008886593836072832,1.0793441914456114,1.0708468085543885
2023-01-03 04:00:00,1,EUR/USD,1.0718,1.07232,1.07154,1.07198,4331,2.0,0.0008122415064746313,1.074973,1.0769974,1.074391254307352,1.0757920057399275,37.23385339308566,-0.001405360755987406,-0.0009919996580833078,1.0794276654195363,1.0705183345804636
2023-01-03 05:00:00,1,EUR/USD,1.07242,1.0736,1.07198,1.07264,5329,1.9,0.0006156831284167552,1.0748574999999998,1.0768326000000001,1.0742237148800757,1.0756522895229954,40.54728877399366,-0.0013716070909250977,-0.0010679211446516658,1.079426871400971,1.0702881285990287
2023-01-03 06:00:00,1,EUR/USD,1.07267,1.07299,1.07196,1.0724,5725,1.2,-0.0002237470167064659,1.074754,1.0766745999999998,1.074049318293692,1.075508861096968,39.72602968169911,-0.001348676360851453,-0.0011240721878916233,1.0794459224205024,1.0700620775794976
2023-01-03 07:00:00,1,EUR/USD,1.07234,1.07255,1.07197,1.07243,2193,1.9,2.797463632964181e-05,1.0746310000000001,1.0765236,1.0738945277785323,1.075373741066348,39.88992266240256,-0.0013129479955704682,-0.0011618473494273923,1.0794299703062233,1.0698320296937769
2023-01-03 08:00:00,1,EUR/USD,1.0732,1.0732,1.07209,1.07253,1802,1.6,9.324617923778256e-05,1.074455,1.0763568000000001,1.0737641385446381,1.0752495197978658,40.47098493657388,-0.001262016108292352,-0.0011818811012003843,1.0792909425141344,1.0696190574858655
2023-01-03 09:00:00,1,EUR/USD,1.071,1.07164,1.07087,1.07123,2967,1.5,-0.0012120873075812666,1.0741865000000002,1.0761598,1.0735220626576678,1.0750747185382352,35.64679970956469,-0.0013114339617550375,-0.001207791673311315,1.0791117300453903,1.06926126995461
2023-01-03 10:00:00,1,EUR/USD,1.07217,1.07235,1.07183,1.07227,3664,1.5,0.0009708465969027191,1.0739185,1.0759935999999999,1.073402492648527,1.0749532655681866,41.640142195964195,-0.001252243573877987,-0.0012166820534246494,1.078644349235853,1.069192650764147
2023-01-03 11:00:00,1,EUR/USD,1.07185,1.0719,1.07156,1.07167,4611,0.9,-0.0005595605584415297,1.0736335,1.0758236,1.0732370853930393,1.0748116687973093,39.3625063718374,-0.0012394620041866755,-0.0012212380435770546,1.0781763329267113,1.0690906670732885
2023-01-03 12:00:00,1,EUR/USD,1.07005,1.07087,1.06973,1.07012,3482,1.3,-0.001446340757882525,1.073296,1.0756408,1.0729395561875283,1.0746101203686096,34.16371590320982,-0.0013389697543806367,-0.001244784385737771,1.0778298345801334,1.0687621654198667
2023-01-03 13:00:00,1,EUR/USD,1.07148,1.07186,1.07148,1.0717,2909,0.9,0.0014764699286062832,1.073001,1.0754936,1.0728212643912836,1.0744855713104997,42.50041878917289,-0.0012756328663061645,-0.00125095408185145,1.0771255746447377,1.0688764253552625
2023-01-03 14:00:00,1,EUR/USD,1.07253,1.07253,1.07176,1.07204,2823,1.1,0.00031725296258278135,1.072832,1.0753454,1.0727467220942277,1.074381277971931,44.13964620390177,-0.0011843503144950418,-0.0012376333283801685,1.076821017924253,1.068842982075747
2023-01-03 15:00:00,1,EUR/USD,1.07249,1.07266,1.07223,1.07247,4874,2.0,0.0004011044364016225,1.072691,1.075172,1.0727203239807432,1.074300048624503,46.22754115849565,-0.0010650337817141864,-0.001203113419046972,1.0765186096979724,1.0688633903020277
2023-01-03 16:00:00,1,EUR/USD,1.07274,1.07299,1.07256,1.07258,6158,1.3,0.00010256697157040584,1.0724605,1.0750056000000001,1.0727069397786313,1.0742271858332515,46.775596829472576,-0.0009506401018235522,-0.0011526187556022882,1.0756842150928723,1.0692367849071278
2023-01-03 17:00:00,1,EUR/USD,1.07357,1.07425,1.07263,1.07361,4856,1.5,0.0009603013295045315,1.072226,1.0748706,1.0727930620283928,1.074201123263918,51.7360035105001,-0.000768016676247596,-0.0010756983397313498,1.074127761288914,1.0703242387110858
2023-01-03 18:00:00,1,EUR/USD,1.07253,1.07303,1.07156,1.0727,2039,2.0,-0.0008476076042510661,1.0721205,1.0747152000000002,1.0727841881159732,1.074137924099346,47.52204321361047,-0.0006887759106111169,-0.0009983138539073032,1.073631029377408,1.070609970622592
2023-01-03 19:00:00,1,EUR/USD,1.07305,1.07389,1.07267,1.07287,4842,1.0,0.0001584786053883125,1.0721005000000001,1.074595,1.0727923697372745,1.074084696502487,48.368116039216105,-0.0006052821379831652,-0.0009197075107224757,1.0735593279542197,1.0706416720457805
2023-01-03 20:00:00,1,EUR/USD,1.0713,1.07243,1.07082,1.07145,1265,2.0,-0.0013235527137490655,1.072062,1.0744497999999998,1.0726643967716547,1.0739743965619084,42.24182520316711,-0.0006462453401920865,-0.0008650150766163979,1.0735465955678274,1.0705774044321728
2023-01-03 21:00:00,1,EUR/USD,1.07211,1.07305,1.07211,1.0729,1899,1.1,0.0013533062672079765,1.072117,1.0743352,1.0726868555347995,1.073929536434748,49.30311528570263,-0.0005553048822055651,-0.0008030730377342314,1.073639709427308,1.070594290572692
2023-01-03 22:00:00,1,EUR/USD,1.07311,1.07311,1.07266,1.07291,1747,1.9,9.320533134626885e-06,1.0721805,1.0742196,1.0727081248343495,1.0738870746979945,49.3491064479375,-0.0004769292540711678,-0.0007378442810016187,1.0737241252783665,1.0706368747216335
2023-01-03 23:00:00,1,EUR/USD,1.07309,1.07349,1.07247,1.07275,6442,1.2,-0.0001491271402074279,1.0722625000000001,1.074126,1.0727121159071908,1.0738398326294403,48.58958340696731,-0.00042285228896243865,-0.0006748458825937827,1.0737428901512818,1.0707821098487185
2023-01-04 00:00:00,1,EUR/USD,1.07315,1.07351,1.07228,1.07311,5375,1.5,0.0003355861104636926,1.072319,1.0740091999999999,1.0727500350906045,1.0738095807836845,50.437909020394116,-0.000346947518133911,-0.0006092662097018083,1.0738377086619928,1.0708002913380072
2023-01-04 01:00:00,1,EUR/USD,1.07285,1.07373,1.07285,1.07318,2605,0.8,6.52309642068527e-05,1.072346,1.0739062,1.0727910090208204,1.073783542603415,50.808248377734316,-0.0002779401048849106,-0.0005430009887384289,1.0739052357102157,1.0707867642897844
2023-01-04 02:00:00,1,EUR/USD,1.07409,1.07461,1.07336,1.07387,5060,1.3,0.0006429489927133325,1.0724195,1.0738398,1.0728938265784007,1.073787110661655,54.42341071464751,-0.00016566432407882914,-0.00046753365580650894,1.0741146516156415,1.0707243483843587
2023-01-04 03:00:00,1,EUR/USD,1.07205,1.07246,1.07191,1.07199,1006,1.7,-0.0017506774563029737,1.0723975,1.0737428,1.072807705029505,1.0737130967201494,44.76935508903995,-0.00022578256619265602,-0.00041918343788373833,1.0741029251669338,1.070692074833066
2023-01-04 04:00:00,1,EUR/USD,1.07371,1.07447,1.07282,1.07373,3612,1.4,0.001623149469677898,1.0724575,1.0737151999999999,1.0728955821840036,1.073713791512914,53.06738306379348,-0.00013150731353306355,-0.0003616482130136034,1.0742590756992176,1.0706559243007825
2023-01-04 05:00:00,1,EUR/USD,1.07366,1.0743,1.07292,1.0737,2870,1.0,-2.7939984912350724e-05,1.072581,1.0737154,1.0729722246038922,1.0737132256947357,52.919754874202575,-5.853943964284625e-05,-0.000301026458339452,1.0743676381838556,1.0707943618161444
2023-01-04 06:00:00,1,EUR/USD,1.07375,1.07459,1.07375,1.07409,2888,1.6,0.00036322995250048784,1.072672,1.0737169999999998,1.073078718626035,1.073728655502912,54.68463471779931,3.0407349754124624e-05,-0.00023473969672073666,1.0745680548515302,1.07077594514847
2023-01-04 07:00:00,1,EUR/USD,1.07485,1.07536,1.07485,1.07512,2254,0.9,0.0009589512983083637,1.0728445,1.0737252000000002,1.0732731911800861,1.0737855356010964,59.0506090269695,0.00018191372492548652,-0.00015140901239149205,1.0749596215095143,1.0707293784904857
2023-01-04 08:00:00,1,EUR/USD,1.07461,1.07556,1.07461,1.075,7961,0.8,-0.00011161544757809505,1.0730885,1.0737134,1.0734376987609984,1.073835102031824,58.34531471369319,0.0002889695604595399,-6.333329782128566e-05,1.0750068980296095,1.0711701019703903
2023-01-04 09:00:00,1,EUR/USD,1.07531,1.07531,1.07439,1.07504,2185,1.7,3.720930232553599e-05,1.0732555,1.0737198000000001,1.0735903405166727,1.0738841995797062,58.52314888171348,0.00037274299786704823,2.388196131638113e-05,1.075241646772021,1.071269353227979
2023-01-04 10:00:00,1,EUR/USD,1.07373,1.07478,1.07373,1.07447,1397,1.4,-0.0005302128292899999,1.0733770000000002,1.0737206,1.0736741382917214,1.0739080334247626,54.92467470044544,0.0003886595884527999,9.683748674366489e-05,1.0753481022297209,1.0714058977702796
2023-01-04 11:00:00,1,EUR/USD,1.07595,1.07639,1.07541,1.07594,4838,1.4,0.0013681163736538604,1.0735505,1.0737404000000002,1.073889982842202,1.0739905845381665,61.499500256944586,0.0005139656398980286,0.0001802631173745376,1.0757672767140625,1.0713337232859377
2023-01-04 12:00:00,1,EUR/USD,1.07586,1.07631,1.07493,1.0758,2042,0.8,-0.00013011877985746878,1.0737115,1.073767,1.074071925996172,1.0740639907003322,60.593009721182064,0.0005951146472706892,0.00026323342335376793,1.076085124022462,1.0713378759775378
2023-01-04 13:00:00,1,EUR/USD,1.07402,1.07484,1.07392,1.07427,2501,1.9,-0.001422197434467365,1.0737445,1.0737546,1.074090793635812,1.074072336994958,51.63548480376803,0.0005298597140468431,0.00031655868149238297,1.0761298844553886,1.0713591155446116
2023-01-04 14:00:00,1,EUR/USD,1.07656,1.07656,1.07608,1.07608,3098,1.5,0.0016848650711644986,1.0739135000000002,1.0737552,1.0742802731972219,1.0741535703042475,59.30069874119922,0.0006170832311616081,0.00037666359142622804,1.0764528957942805,1.0713741042057199
2023-01-04 15:00:00,1,EUR/USD,1.07503,1.07539,1.0743,1.07515,2134,1.2,-0.0008642480113001394,1.0740275,1.0737262,1.0743631167171797,1.0741938372995143,54.51948414335565,0.0006042004228479225,0.00042217095771056697,1.0765739789415991,1.0714810210584007
2023-01-04 16:00:00,1,EUR/USD,1.07633,1.07718,1.0754,1.07615,2153,1.0,0.0009301027763566339,1.0742625000000001,1.0736966,1.0745333191193827,1.0742727939302237,58.40313976070503,0.0006669936593788339,0.00047113549804422036,1.0766782721332957,1.0718467278667045
2023-01-04 17:00:00,1,EUR/USD,1.07482,1.07607,1.07482,1.07563,4197,2.0,-0.0004832040143101235,1.074399,1.0736618,1.0746377777122846,1.0743275120836533,55.73779647493275,0.0006671080907418858,0.0005103300165837535,1.0767998656772106,1.0719981343227896
2023-01-04 18:00:00,1,EUR/USD,1.07561,1.07586,1.07506,1.07537,3829,1.9,-0.00024171880665302403,1.074522,1.0736318,1.0747075208972634,1.0743694955933467,54.400960235179014,0.0006388546327986688,0.0005360349398267366,1.0768562630528729,1.072187736947127
2023-01-04 19:00:00,1,EUR/USD,1.07462,1.07542,1.07345,1.07432,2036,1.0,-0.0009764081199958863,1.0746005,1.0735662000000001,1.0746706104442585,1.0743675043902638,49.262366102741844,0.000525677654264145,0.0005339634827142184,1.0767923711184757,1.0724086288815244
2023-01-04 20:00:00,1,EUR/USD,1.07351,1.07447,1.07262,1.0735,3394,1.1,-0.0007632735125474577,1.07462,1.0735278000000001,1.074559113620582,1.074332640129957,45.63690560611285,0.0003656024983837991,0.0005002912858481345,1.0767649195789135,1.0724750804210863
2023-01-04 21:00:00,1,EUR/USD,1.07342,1.07342,1.07238,1.07253,1332,0.9,-0.0009035863996272875,1.0745875,1.0734725999999999,1.074365848841622,1.0742602640183951,41.7250127337458,0.00015864216259831032,0.0004319614611981697,1.0768359116615975,1.0723390883384025
2023-01-04 22:00:00,1,EUR/USD,1.07142,1.07181,1.07107,1.0716,4527,1.7,-0.0008671086123464011,1.074474,1.0733608,1.0741024151034533,1.074153553962417,38.33241159217647,-7.950217071051036e-05,0.0003296687348164337,1.0770597099605344,1.0718882900394655
2023-01-04 23:00:00,1,EUR/USD,1.06983,1.07078,1.06909,1.07039,1778,1.9,-0.0011291526689064524,1.074394,1.0732026,1.0737488280033651,1.074002723378327,34.41198638004346,-0.0003617006977107984,0.00019139484831098727,1.0773540770260261,1.071433922973974
2023-01-05 00:00:00,1,EUR/USD,1.07074,1.07111,1.07074,1.07079,5344,1.0,0.00037369556890465283,1.074247,1.0731222,1.0734670177291161,1.0738740789877437,36.716180265918624,-0.0005467656325661707,4.3762752135555666e-05,1.0775914288002597,1.0709025711997402
2023-01-05 01:00:00,1,EUR/USD,1.07096,1.07138,1.07075,1.07106,2541,1.8,0.00025215028156777564,1.0741150000000002,1.073078,1.0732377653365288,1.0737614902323984,38.29206345330781,-0.0006639901184777308,-9.778782198710164e-05,1.0777326041795654,1.070497395820435
2023-01-05 02:00:00,1,EUR/USD,1.07127,1.07249,1.07091,1.07137,5434,1.3,0.00028943289825034135,1.073979,1.0730609999999998,1.0730598740713317,1.0736658847252845,40.13531518579966,-0.0007235364807332001,-0.00022293755373632135,1.0777895060031455,1.0701684939968545
2023-01-05 03:00:00,1,EUR/USD,1.07127,1.0713,1.06974,1.07094,1955,1.4,-0.00040135527408824423,1.0737700000000001,1.0730438,1.0728579722124858,1.0735569939445122,38.420950635131355,-0.0007962461778767693,-0.00033759927856441096,1.0777614859388462,1.069778514061154
2023-01-05 04:00:00,1,EUR/USD,1.07058,1.0714,1.07058,1.07129,3353,0.9,0.00032681569462345017,1.0735845000000002,1.0730368,1.072708635442388,1.0734665006252857,40.64338970705159,-0.0008162182063751189,-0.0004333230641265526,1.0776737320794996,1.0694952679205008
2023-01-05 05:00:00,1,EUR/USD,1.07183,1.0722,1.07181,1.07211,2440,1.8,0.0007654323292476395,1.073438,1.0730568,1.0726516204418115,1.0734123901489876,45.597296771085155,-0.0007571510696560146,-0.000498088665232445,1.0775180862735982,1.0693579137264015
2023-01-05 06:00:00,1,EUR/USD,1.07287,1.07401,1.07269,1.07279,2369,1.1,0.0006342632752236455,1.073354,1.073073,1.0726647998868246,1.073387579882828,49.37092005035848,-0.0006479998819739485,-0.0005280709085807457,1.0774147703702628,1.069293229629737
2023-01-05 07:00:00,1,EUR/USD,1.07177,1.07269,1.07166,1.07188,4512,1.8,-0.0008482554833657563,1.073151,1.0730578,1.0725900547854395,1.073327522270343,44.88401457825708,-0.0006276905482405226,-0.0005479948365127011,1.0770780951096204,1.0692239048903796
2023-01-05 08:00:00,1,EUR/USD,1.07171,1.07211,1.07135,1.07159,4352,1.7,-0.0002705526738067121,1.0729404999999999,1.0730416,1.0724948088726893,1.0732583474059758,43.52642047900303,-0.0006277594115746687,-0.0005639477515250947,1.0767258320858286,1.069155167914171
2023-01-05 09:00:00,1,EUR/USD,1.07008,1.07134,1.07006,1.0706,3430,1.2,-0.0009238608049720876,1.072757,1.073005,1.0723143464280127,1.0731525754301237,39.1706868422833,-0.000699633769895458,-0.0005910849551991675,1.076621728192254,1.0688922718077458
2023-01-05 10:00:00,1,EUR/USD,1.06868,1.0695,1.06835,1.0687,3428,1.4,-0.0017747057724640802,1.072388,1.0729284,1.0719701152670027,1.0729755150404323,32.45752841675416,-0.0008995395062449951,-0.0006527758654083331,1.0763218103665535,1.0684541896334463
2023-01-05 11:00:00,1,EUR/USD,1.06807,1.06807,1.06747,1.06749,4004,1.9,-0.0011322167118928972,1.072005,1.0728536,1.071543428996441,1.0727574988841468,29.043753349436017,-0.0011424338637124887,-0.0007507074650691643,1.0762665091223655,1.0677434908776346
2023-01-05 12:00:00,1,EUR/USD,1.06708,1.06708,1.06565,1.06665,6611,1.9,-0.0007868926172610591,1.0715299999999999,1.0727412,1.0710773796150899,1.0725148907857798,26.926476801312518,-0.0013867250684098664,-0.0008779109857373047,1.0759523251802645,1.0671076748197352
2023-01-05 13:00:00,1,EUR/USD,1.06692,1.06692,1.06569,1.06611,3873,1.3,-0.000506257910280028,1.071054,1.07263,1.0706042880129965,1.0722605983954872,25.632816268244582,-0.0016053950998005106,-0.001023407808549946,1.075654427806194,1.066453572193806
